Cle_Chrono;date;hippodrome;Course;heure;code_course;discipline;distance;allocation;nombre_partants;"Gains Totaux";"Gains Course";Numero;Cheval;ferrure;age;Sexe;Musique;Driver;Entraineur;avis_entraineur;"Taux Victoire";"Taux Place";"Taux Incident";"Classe Groupe";"Courses courues";nombre_victoire;nombre_place;incident;distanceRecord_sec;supplemente;ExFav;inTQQ;prec_popularite;Popularite;"Evo Popul";Cote;PC;Poids;Valeur;Place_Corde;Repos;Rank;"Turf Points";"TPch 90";"Moy. TPch 365";"Moy. TPch 90";"Rang J.";"TPJ 365";"TPJ 90";"Moy. TPJ 365";"Moy. TPJ 90";"Cote BZH";"Synergie JCh";ELO_Cheval;ELO_Jockey;ELO_Entraineur;ELO_Proprio;ELO_Eleveur;Sigma_Horse;Moy_Alloc;IA_Gagnant;IA_Couple;IA_Trio;IA_Multi;IA_Quinte;IMDC;Note_IA;Note_IA_Decimale;Rapport_SG;Rapport_SP;222;CagnesSPG;DSg;"GULFSTREAM PARK G";"Happy  valley";MaronasBorelisG;PAUJPtop2;Sgverification;"Simple relax";VSP/2;chaos;classement;conceptionG;deauville;ghlin;"kempton park";leBouscatP;lebouscapG;"simple chat";"simple placé max";vincenne;"Borda - Borda par Défaut";"Borda - Deauville galot pcf";"Borda - Pau attelé";"Borda - Pau monté";"Borda - Pau plat";"Borda - cagne sur mer attelé";"Borda - cagne sur mer monté";"Borda - le boucast";"Borda - monté 12-16 chevaux  vincenne";"Borda - trot 10-12 chevaux  vincenne";"Borda - trot 12-14 chevaux  vincenne";"Borda - trot 14-16 chevaux  vincenne";"Borda - trot 8-10 chevaux  vincenne"
202601151541R1C401;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C401;M;2700;50000,0;11;96260;4185,2173913043;1;JIL;PROTEGE_ANTERIEURS_POSTERIEURS;7;F;(25)DmDmDmDmDaDmDa(24)2m;"Mlle E. Bouclet";"M. Mottier";NEUTRE;0,1739130434782608;0,3043478260869565;0,52;"Course D";23;4;3;12;73,8;Non;Non;Non;218;223,0;5;28;6,6;56;;;84,0;8;0;0;0,0;0,0;38;5419;1563;65,28915662650603;53,89655172413793;28;0;1495;1498;1509;1497;1528;61,66784954290898;27667;0,0983911074171517;0,2243438662526637;0,283964156986529;0,4413361849919448;0,5728122338133608;0,0;❌10.2;10,2;;;;0;-4,95;0;-2;-4,90;;0;;0;1,40;OUTSIDERS;0;-3,70;0;0;0;0;-2,98;5,67;-4,70;32;85;108;76;92;96;55;85;84;129;129;122;124
202601151541R1C402;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C402;M;2700;50000,0;11;119760;1871,25;2;"JACK DES MALBERAUX";DEFERRE_ANTERIEURS_POSTERIEURS;7;H;Aa0a(25)5m7a6a2aDmDa5m;"G. Gilard";"Grégory Thorel (S)";NEUTRE;0,03125;0,25;0,31;"Course D";64;2;14;20;73,3;Non;Non;Oui;467;469,0;2;72;10;60;;;50,0;7;72;72;12,0;24,0;70;1537;1004;51,23333333333333;83,66666666666667;29;0;1491;1466;1530;1437;1485;52,8636199649014;33667;0,0351383676741354;0,1095253541598411;0,157595281583904;0,2310677100148725;0,4265420071535484;0,0;❌9.8;9,8;;;;0;-8,70;0;-6,40;-7,35;;0;;0;1,45;OUTSIDERS;0;-8,30;0;0;0;0;-5,25;3,55;-9,60;19;53;65;41;53;79;56;53;57;105;105;104;99
202601151541R1C403;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C403;M;2700;50000,0;11;124435;2039,9180327869;3;"JACK L'EVENTREUR";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;7;H;8a(25)Da8aDa4a9a3a3aDa;"M. Potier";"F. Terry";NEUTRE;0,081967213114754;0,2786885245901639;0,20;"Course D";61;5;12;12;72,7;Non;Non;Oui;583;593,0;10;28;32;60;;;0,0;4;-;-;-;-;42;4033;856;38,77884615384615;31,703703703703702;38;0;1361;1483;1502;1526;1361;0,0;44333;0,046611895176094;0,1208882256521926;0,1893816924232639;0,2926864237738911;0,4420336558856798;0,0;❌8.7;8,7;;;;0;-7,85;0;-6,80;-6,55;;0;;0;1,90;OUTSIDERS;0;-7;0;0;0;0;-3,61;4,98;-9,10;13;41;49;31;51;52;35;41;61;76;76;74;68
202601151541R1C404;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C404;M;2700;50000,0;11;124780;4456,4285714286;4;"JASMINE DE NEUVY";DEFERRE_ANTERIEURS_POSTERIEURS;7;F;(25)9m5m3m3mDm2mDm2m1m;"Mlle C. Blaizot";"T. Levesque";POSITIF;0,25;0,5;0,36;"Course D";28;7;7;10;72,7;Non;Non;Non;418;424,0;6;3,7;21;56;;;25,0;D;627;252;57,0;63,0;61;2117;1063;81,42307692307692;96,63636363636364;8,6;0;1531;1492;1524;1591;1469;63,16531273528005;50667;0,1168259198461261;0,2355651619138409;0,3796776517030775;0,4719361391052524;0,6415218145967037;-5,0;⚖️15.7;15,7;;;;2,50;-4,55;0;-0,60;-5,45;;0;;0;-4,57;FAVORIS;0;-2,60;0;0,50;6,60;6,60;-5,50;4,10;-3,00;42;89;127;85;112;118;82;89;119;172;172;163;171
202601151541R1C405;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C405;M;2700;50000,0;11;133120;3095,8139534884;5;"JUBLA VIKING";DEFERRE_ANTERIEURS_POSTERIEURS;7;F;7a(25)6m9mDmDm4m2m5mDm;"Mlle C. Roger";"D. Brohier";NEUTRE;0,0930232558139534;0,2790697674418604;0,44;"Course D";43;4;8;19;73,2;Non;Non;Non;507;508,0;1;6,9;139;59;;;38,0;1;1044;51;80,3076923076923;10,2;34;5807;2652;50,060344827586206;73,66666666666667;18;0;1545;1495;1508;1400;1489;73,00371981204594;39667;0,0625746027874103;0,1810078446330238;0,2756841726035366;0,3549774914408533;0,540008631780958;5,0;⚖️13.5;13,5;6,9;2,4;;0;-6,70;0;-2,40;-6,55;;0;;0;5,90;POSSIBLE;0;-5,90;0;-0,50;0;0;1,90;10,49;-6,00;36;94;115;78;88;111;68;94;118;145;145;140;143
202601151541R1C406;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C406;M;2700;50000,0;11;142655;2228,984375;6;"IBILI D'OCCAGNES";DEFERRE_ANTERIEURS_POSTERIEURS;8;H;(25)Dm3m6m5m9m9mDm0m6m;"Mlle A. Gervais";"D. Brohier";NEUTRE;0,03125;0,265625;0,33;"Course D";64;2;15;21;73,6;Non;Non;Non;461;453,0;-8;39;12;59;;;22,0;D;414;105;31,846153846153847;17,5;85;1138;101;19,28813559322034;5,941176470588236;27;35;1528;1493;1508;1503;1511;78,96550596177342;42000;0,0619581931510589;0,1278443362843296;0,230804763074981;0,3533597994635812;0,4818711747730616;0,0;⚖️12.8;12,8;;;;0;-6,55;0;-2,40;-5,75;;0;;0;1,35;OUTSIDERS;0;-6,80;0;0;0;0;12,33;22,78;-6,50;29;60;91;61;76;86;72;60;83;115;115;111;112
202601151541R1C407;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C407;M;2700;50000,0;11;143025;3405,3571428571;7;"JOYEUSE ENTREE";DEFERRE_ANTERIEURS_POSTERIEURS;7;F;(25)3m9a9aDmDm6a0a2m6a;"Mlle E. Croisic";"A. Marion";NEUTRE;0,2142857142857142;0,4047619047619047;0,19;"Course D";42;9;8;8;73,1;Non;Non;Oui;475;495,0;20;10;26;59;;;17,0;3;594;72;99,0;72,0;33;5895;1562;51,71052631578947;44,62857142857143;4;83,3;1530;1480;1544;1437;1496;45,07737308736194;40667;0,111964973525519;0,2277637125204588;0,3775033733410731;0,4457119329031902;0,5744449524476625;3,0;⚖️15.2;15,2;;2,5;;0;-6,25;0;-2,40;-7,55;;0;;0;3,20;POSSIBLE;0;-3,40;0;0;0;0;36,34;52,32;-4,10;38;92;119;69;99;115;86;92;110;166;166;158;166
202601151541R1C408;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C408;M;2700;50000,0;11;145505;2425,0833333333;8;"IMAGE D'HERFRAIE";DEFERRE_ANTERIEURS_POSTERIEURS;8;F;(25)4m8a2mDmDa2a0a7aDa;"Mlle A. Poulain";"C. Thomain";NEUTRE;0,1;0,3;0,18;"Course D";60;6;12;11;73,5;Non;Non;Oui;602;637,0;35;18;4,2;57;;;22,0;D;213;213;71,0;71,0;35;5674;942;66,75294117647059;52,333333333333336;26;0;1431;1501;1509;1539;1542;39,9092620373324;43000;0,0584812562136758;0,1222530131216037;0,1901488393846739;0,3145427985867353;0,4794085045968357;0,0;❌10.5;10,5;;;;0;-8,35;0;-6,20;-7,95;;0;;0;1,30;OUTSIDERS;0;-6,80;0;0;0;0;-3,50;4,30;-8,20;28;74;98;63;85;95;72;74;90;141;141;138;140
202601151541R1C409;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C409;M;2700;50000,0;11;146830;2531,5517241379;9;"IXOR DE L'ITON";DEFERRE_POSTERIEURS;8;H;(25)4m1m9m8m3m9m4m0aDm;"T. Raffin";"V. Raimbault";NEUTRE;0,1379310344827586;0,2586206896551724;0,09;"Course D";58;8;7;5;73,7;Non;Non;Non;320;336,0;16;12;25;60;;;37,0;6;359;285;32,63636363636363;57,0;59;2191;820;34,77777777777778;45,55555555555556;30;0;1521;1454;1491;1490;1505;75,38103790544827;34667;0,0876461105237845;0,1929827612970159;0,2773076876367653;0,3801081319432452;0,5688380223366949;-2,0;⚖️14.4;14,4;;;;0;-4,70;0;-1,20;-3,95;;0;;0;-0,50;POSSIBLE;0;-4,70;0;0;0;0;-5,21;3,18;-5,10;22;64;88;55;70;87;79;64;86;126;126;120;125
202601151541R1C410;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C410;M;2700;50000,0;11;152040;2413,3333333333;10;IKITORI;;8;H;(25)1m8m3m1m0m4mDm5m6m;"A. Roussel";"A. Roussel";NEUTRE;0,0952380952380952;0,3015873015873015;0,32;"Course D";63;6;13;20;73,7;Non;Non;Non;361;402,0;41;3,7;7,1;58;;;22,0;2;1329;822;120,8181818181818;205,5;48;3468;2062;56,85245901639344;93,72727272727272;5;71,8;1539;1448;1489;1510;1513;76,46073169653222;50333;0,1313543449056058;0,2614199217636241;0,406129867386738;0,6264161087600706;0,74515602055761;0,0;✅17.4;17,4;;1,6;;-0,05;-3,35;6,30;1,40;-4,75;1,30;0;;0;0,25;FAVORIS;0,70;-1,60;0;3,10;6,65;6,65;30,23;41,72;-1;33;114;135;81;104;118;101;114;121;184;184;173;182
202601151541R1C411;2026-01-15;Paris-Vincennes;R1C4;15:41;R1C411;M;2700;50000,0;11;152450;3111,2244897959;11;"JADE DE CASTELLE";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;7;F;(25)6m4m3m0a1m4m1m2m0a;"J. Maillard";"J. Raffestin";NEUTRE;0,0408163265306122;0,2857142857142857;0,12;"Course D";49;2;12;6;72,2;Non;Non;Oui;466;470,0;4;6,9;15;58;;;25,0;5;669;189;83,625;63,0;40;4698;964;46,98;40,16666666666666;5,8;0;1557;1485;1499;1361;1506;72,66713610928974;51667;0,1173048176092351;0,2511772317891704;0,4030922481405177;0,5853465619149658;0,6996013620548207;-5,0;✅16.9;16,9;;;;0,80;-4,05;5,80;0,40;-5,25;2,20;1;;0;-4,71;POSSIBLE;0,90;-2;0;1,50;6,20;6,20;-3,57;0,09;-2,10;40;97;134;87;101;108;94;97;134;174;174;164;173
202601151615R1C501;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C501;A;2700;41000,0;14;44687;677,07575757576;1;"ERGA OMNES PAR";DEFERRE_ANTERIEURS_POSTERIEURS;6;F;(25)5a8m0a8a8mDm0aDmDa;"M. Basile";"V. Ciotola";NEUTRE;0,106060606060606;0,2272727272727272;0,41;"Course E";66;7;8;27;73,9;Non;Non;Non;16;36,0;20;119;113;;;;79,0;9;24;24;3,0;8,0;953;98;94;3,6296296296296298;9,4;82;54,2;1477;1441;1505;1423;1464;55,35457189011771;42667;0,0111221750064762;0,0239624379981034;0,0508920352001197;0,1160894992197443;0,2126900738125939;0,0;❌8.2;8,2;;;;0;-10,80;0;-8,20;-8,90;;0;;0;4,10;OUTSIDERS;0;-10,20;0;0;0;0;18,32;30,01;-12,40;19;40;62;33;51;63;55;40;51;76;94;93;66
202601151615R1C502;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C502;A;2700;41000,0;14;50493;1174,2558139535;2;"EMY STECCA";DEFERRE_ANTERIEURS;6;F;(25)2a5a1a2a4a1a;"G. Gelormini";"G. Lombardo Jr";NEUTRE;0,1860465116279069;0,4651162790697674;0,23;"Course E";43;8;12;10;74,5;Non;Non;Non;98;91,0;-7;28;17;;;;173,0;7;105;9;17,5;4,5;11;109440;22325;129,66824644549763;113,9030612244898;34;41,9;1468;1516;1361;1515;1486;59,529834554803806;42667;0,0450535567767723;0,0802955273143957;0,1757738745317772;0,2690533349804811;0,392833428057696;0,0;⚖️11.6;11,6;;;;0;-9;0;-6,80;-7,80;;0;;0;1,70;OUTSIDERS;0;-8,00;0;0;0;0;14,59;28,03;-9,90;22;94;100;69;82;99;71;94;99;133;136;132;103
202601151615R1C503;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C503;A;2700;41000,0;14;53722;895,36666666667;3;"ETOILE DU OZ";PROTEGE_ANTERIEURS;6;F;(25)6m5m6a0m5m6a6m0a3m;"D. Bonne";"I. Petronelli";NEUTRE;0,05;0,3666666666666666;0,12;"Course E";60;3;19;7;73,9;Non;Non;Non;102;102,0;0;127;43;;;;111,0;10;18;18;4,5;9,0;19;53589;20060;107,178;135,54054054054055;90;0;1445;1500;1384;1384;1384;44,90791030030091;44333;0,0164428149083382;0,0566653685195706;0,0912090190169634;0,1500874350319467;0,2800493469219824;0,0;❌8.0;8,0;;;;0;-10,00;0;-8,60;-8,20;;0;;0;4,50;OUTSIDERS;0;-9,20;0;0;0;0;-4,67;5,30;-11,70;11;62;67;45;49;77;62;62;66;101;116;114;92
202601151615R1C504;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C504;A;2700;41000,0;14;56764;915,54838709677;4;ESEDOMANI;DEFERRE_ANTERIEURS;6;F;(25)4a1a3a0a2a7a;"E. Loccisano ";"E. Loccisano ";NEUTRE;0,1612903225806451;0,4354838709677419;0,26;"Course E";62;10;17;16;74,6;Non;Non;Non;0;4,0;-;39;;;;;680,0;4;-;-;-;-;634;225;225;112,5;112,5;31;0;1460;1466;1454;1474;1369;29,086891709110706;18577;0,0354114990568041;0,0648641837795987;0,1700085609893905;0,2144487212173377;0,3823489297762598;0,0;⚖️10.8;10,8;;;;0;-10,20;0;-8,80;-9,10;;0;;0;1,55;OUTSIDERS;0;-8,60;0;0;0;0;-4,32;6,33;-11,00;15;58;76;42;58;76;56;58;60;79;95;92;46
202601151615R1C505;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C505;A;2700;41000,0;14;58260;2774,2857142857;5;"KRACOTTE VERGNIER";DEFERRE_ANTERIEURS_POSTERIEURS;6;F;2a(25)1a6a0a(24)3a2aDa1a;"A. Collette";"K. Leblanc";NEUTRE;0,1428571428571428;0,4761904761904761;0,24;"Course E";21;3;7;5;74,8;Non;Non;Non;116;159,0;43;6,1;9,3;;;;14,0;3;234;234;58,5;58,5;24;44483;15188;59,4692513368984;72,66985645933015;6,9;86,7;1528;1518;1429;1361;1493;60,72218286029;27667;0,1931316270298805;0,3334329672759969;0,4384145693139912;0,5497301925360851;0,6612298861373767;7,0;⚖️15.7;15,7;;2,2;;3,70;-5,70;8,70;-2;-7,25;3,80;0;;0;7,35;POSSIBLE;0;-2,50;0;0,50;9,05;9,05;44,06;59,79;-3,40;49;107;151;104;130;115;106;107;132;197;199;187;184
202601151615R1C506;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C506;A;2700;41000,0;14;60420;1438,5714285714;6;"KEVIVE DE MAIL";DEFERRE_ANTERIEURS_POSTERIEURS;6;F;(25)4a4a7a3a5a4aDa8a0a;"M. Mottier";"A. Clérin";NEUTRE;0,0238095238095238;0,1428571428571428;0,05;"Course E";42;1;5;2;73,9;Non;Non;Non;290;449,0;159;13;22;;;;22,0;D;207;144;25,875;28,8;6;157148;33548;164,72536687631026;153,18721461187215;13;0;1534;1529;1445;1445;1479;70,75040785839242;24833;0,1176899231680596;0,2492432049067132;0,3570973560851859;0,450686601052916;0,5934874183225325;7,0;⚖️11.4;11,4;;;;0;-6,20;0;-2,80;-6,35;;0;;0;7,65;POSSIBLE;0;-5,30;0;0;0;0;4,71;10,44;-5,10;44;112;140;94;114;122;98;112;140;200;202;193;192
202601151615R1C507;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C507;A;2700;41000,0;14;60640;2165,7142857143;7;KAMELIYA;PROTEGE_ANTERIEURS_POSTERIEURS;6;F;3a(25)DaDaDa1a1aDa4a1a;"E. Raffin";"G. Beaufils";NEUTRE;0,1785714285714285;0,3571428571428571;0,50;"Course E";28;5;5;14;74,5;Non;Oui;Non;184;240,0;56;3,4;10;;;;14,0;D;507;36;50,7;9,0;1;233673;72839;176,09118311981914;189,1922077922078;14;74,4;1482;1542;1514;1361;1500;65,66440561562821;27000;0,1223626412527219;0,2744728847142118;0,3682522368652064;0,4532001242567029;0,6161414595798581;7,0;⚖️14.6;14,6;;;222;0;-5,60;0;-2,60;-5,95;;0;;0;7,70;FAVORIS;0;-4,10;0;-0,50;0;0;35,55;51,66;-4,60;55;126;158;97;138;137;76;126;145;208;211;201;208
202601151615R1C508;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C508;A;2700;41000,0;14;61240;2449,6;8;"KELLY D'ERABLE";DEFERRE_ANTERIEURS_POSTERIEURS;6;F;(25)7a0a4a0a2a1a3a4a2a;"D. Thomain";"C. Thomain";NEUTRE;0,2;0,32;0;"Course E";25;5;3;0;74,5;Non;Non;Non;224;239,0;15;17;31;;;;18,0;5;669;3;66,9;1,5;8;125334;29356;118,46313799621927;114,22568093385216;14;59,4;1509;1518;1501;1535;1501;70,54878773624705;32833;0,0978703062801445;0,2217903917890229;0,3324852141343467;0,44799636816761;0,5828811003914944;2,0;⚖️13.8;13,8;;;;0;-6,70;0;-3,40;-6,55;;0;;0;2,70;OUTSIDERS;0;-5,90;0;0;0;0;24,36;39,10;-6,00;45;101;134;91;116;138;87;101;133;177;177;169;166
202601151615R1C509;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C509;A;2700;41000,0;14;61355;1917,34375;9;"KALIKA DU LEVANT";DEFERRE_ANTERIEURS_POSTERIEURS;6;F;(25)7a0a3a0a0a1a1a5a3a;"A. Barrier";"D. Béthouart";NEUTRE;0,09375;0,28125;0,06;"Course E";32;3;6;2;74,9;Non;Non;Non;209;213,0;4;6,1;27;;;;25,0;6;684;75;62,18181818181818;25,0;13;88062;25046;145,7980132450331;149,9760479041916;12;92,9;1507;1512;1494;1493;1505;69,69702406077766;31000;0,0803385916351455;0,2104690035779697;0,291445195326764;0,4396902089347325;0,4667708247506954;2,0;⚖️12.5;12,5;;;;0;-8,60;0;-4,60;-8,40;;1;;0;2,60;POSSIBLE;0;-7,60;0;-0,60;0;0;37,57;53,97;-7,70;35;107;134;83;99;135;107;107;122;185;187;181;181
202601151615R1C510;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C510;A;2700;41000,0;14;62036;1772,4571428571;10;"NICE STEEL";DEFERRE_ANTERIEURS;6;F;(25)6a3a9a8a5a5a;"B. Rochard";"J. Untersteiner";NEUTRE;0,1714285714285714;0,4285714285714285;0,06;"Course E";35;6;9;2;74,5;Non;Non;Non;0;6,0;-;11;;;;;26,0;1;-;-;-;-;2;215340;60535;173,10289389067523;159,72295514511873;27;0;1500;1515;1506;1400;1361;71,8637428617064;17884;0,0629556100457506;0,1570537235792979;0,2911421596834708;0,3080744186276551;0,4063659683402947;0,0;⚖️12.0;12,0;11,7;3,6;;0;-7,95;0;-4,20;-6,80;;0;;0;1,35;POSSIBLE;0;-8,30;0;0;0;0;-0,86;7,23;-8,20;39;103;127;65;99;134;82;103;114;171;178;173;169
202601151615R1C511;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C511;A;2700;41000,0;14;63140;2525,6;11;"KIARA DE LANDEMER";DEFERRE_ANTERIEURS_POSTERIEURS;6;F;(25)2m1a0a6a0a1aDa8a0a;"C. Terry";"F. Terry";NEUTRE;0,16;0,28;0,20;"Course E";25;4;3;5;75,8;Non;Non;Non;111;124,0;13;44;9,4;;;;37,0;11;391;154;35,54545454545455;38,5;56;18249;4666;47,03350515463917;40,57391304347826;13;62,2;1499;1498;1492;1505;1434;64,84250834936167;24167;0,0973165784589139;0,2216095158093927;0,2919507705620642;0,4456088389841052;0,5294385270948635;7,0;⚖️11.2;11,2;;;;0;-7,90;0;-3,80;-7,85;;0;;0;7,65;OUTSIDERS;0;-6,50;0;0;0;0;28,78;42,90;-7,10;27;84;121;81;90;111;103;84;97;156;157;150;129
202601151615R1C512;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C512;A;2700;41000,0;14;65455;3272,75;12;KANTARELLE;PROTEGE_ANTERIEURS;6;F;(25)1aDa1a2a1aDa7a1aDa;"PY. Verva";"F. Giard";NEUTRE;0,25;0,45;0,25;"Course E";20;5;4;5;74,1;Non;Non;Non;107;178,0;71;10;16;;;;22,0;D;677;300;96,71428571428572;75,0;14;86888;28890;96,54222222222222;116,49193548387096;8,2;92,6;1518;1521;1506;1520;1501;61,03112394869322;24833;0,189333879961872;0,2780432120115276;0,3729897665070076;0,4547341488908974;0,6165835611151161;7,0;✅18.2;18,2;;;;3,80;-6;0;-2,20;-7,15;;0;;0;7,41;POSSIBLE;0;-3,30;0;0;8,55;8,55;43,29;61,15;-4,10;59;112;166;106;139;153;115;112;151;227;229;218;221
202601151615R1C513;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C513;A;2700;41000,0;14;66024;2000,7272727273;13;"RAGAZZA DU CHENE";PROTEGE_ANTERIEURS_POSTERIEURS;6;F;(25)7a6a5a8a0a3a(24)3a6a;"PP. Ploquin";"J. Le Mer";NEUTRE;0,2424242424242424;0,4545454545454545;0,18;"Course E";33;8;7;6;74,0;Non;Non;Oui;455;473,0;18;18;6;;;;99,0;2;198;54;33,0;18,0;7;133136;50139;141,33333333333334;168,8181818181818;18;44,7;1545;1525;1504;1520;1518;72,67670690002255;46000;0,2382052608018061;0,3567269259022533;0,4730099386672546;0,5812882346258266;0,7766238209986311;-5,0;⚖️14.0;14,0;;4,6;;-0;-2,25;0;1;-3,00;;0;;0;-4,10;OUTSIDERS;-0;-1,30;0;0;0;0;10,65;25,27;-0,90;61;137;185;131;164;164;115;137;178;242;242;228;242
202601151615R1C514;2026-01-15;Paris-Vincennes;R1C5;16:15;R1C514;A;2700;41000,0;14;66095;3887,9411764706;14;"KOH PHI PHI ISLAND";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;6;F;(25)3aDa7aDa1a1a1a3a1a;"Mlle C. Lelièvre";"P. Lelièvre";NEUTRE;0,4117647058823529;0,5882352941176471;0,12;"Course E";17;7;3;2;74,2;Non;Oui;Non;195;209,0;14;10;4,7;;;;25,0;8;752;80;94,0;20,0;144;7134;682;58,95867768595041;27,28;5,9;67,3;1533;1497;1502;1504;1488;62,535138989883954;33000;0,19827711974253;0,3340474999929169;0,4669631581036229;0,5505375195376385;0,7100656012620908;2,0;⚖️13.6;13,6;;;;2,25;-5,10;8,50;-0,80;-6,90;2,70;0;;0;2,30;POSSIBLE;2,50;-2;0;0;8,95;8,95;31,86;45,57;-2,40;46;116;176;120;147;146;120;116;152;207;210;197;198
202601151650R1C601;2026-01-15;Paris-Vincennes;R1C6;16:50;R1C601;A;2700;52000,0;10;87465;6728,0769230769;1;LARIANO;;5;M;(25)2a0a5a3a(24)1aDa1a2a;"E. Dubois";"Etienne Dubois (s)";NEGATIF;0,2307692307692307;0,5384615384615384;0,31;"Course B";13;3;4;4;74,1;Non;Non;Non;430;466,0;36;71;23;;;;74,0;" ";704;560;176,0;186,66666666666663;313;2785;500;59,255319148936174;35,714285714285715;35;74,4;1534;1474;1361;1577;1505;59,480302572258815;31333;0,0373177776167172;0,117887639681863;0,2159908593983479;0,3980350100171821;0,4049905314378602;-5,0;⚖️12.5;12,5;;;;0;-6,55;0;-3,20;-5,70;;0;;0;-3,25;OUTSIDERS;0;-6,10;0;0;0;0;22,95;40,88;-7;12;50;60;50;51;64;56;50;60;84;84;81;84
202601151650R1C602;2026-01-15;Paris-Vincennes;R1C6;16:50;R1C602;A;2700;52000,0;10;95300;5956,25;2;"LOULOU DAB";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;5;H;(25)1a1a1a9a7a2a4a(24)1a;"D. Bonne";"D. Bonne";POSITIF;0,3125;0,4375;0,31;"Course B";16;5;2;5;72,9;Non;Oui;Non;547;670,0;123;3;5;;;;18,0;" ";1642;1350;234,57142857142856;337,5;19;53589;20060;107,178;135,54054054054055;8,2;80,9;1540;1500;1521;1519;1488;64,43088276152011;40333;0,3599426551759809;0,608512576768814;0,7460999654664138;0,7847923716201061;0,9025324721261424;5,0;✅16.8;16,8;;;;3,15;-3,30;0;0;-4,05;;0;;0;5,41;FAVORIS;0;-1,70;0;0,30;5,80;5,80;36,55;54,61;-2,10;34;82;103;67;97;84;63;82;99;148;148;139;148
202601151650R1C603;2026-01-15;Paris-Vincennes;R1C6;16:50;R1C603;A;2700;52000,0;10;100150;9104,5454545455;3;"LAHIRE DE NAPPES";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;5;M;(25)0a1a2a1a4a1a1a2a1a;"PY. Verva";"PY. Verva";NEUTRE;0,5454545454545454;0,7272727272727273;0,09;"Course B";11;6;2;1;73,4;Non;Non;Non;446;440,0;-6;9,2;14;;;;27,0;" ";4505;3830;500,55555555555554;766,0;14;86888;28890;96,54222222222222;116,49193548387096;7,4;72,5;1622;1521;1507;1457;1465;51,26749658669462;55333;0,3461335155188595;0,5973347402937013;0,7022000054487878;0,7247023631912379;0,8668263274510744;5,0;✅15.7;15,7;;;;0;-4,75;0;-1,60;-5,75;;0;;0;5,37;POSSIBLE;0;-2,40;0;0;0;0;32,64;52,76;-3,20;38;90;119;83;99;114;85;90;107;164;164;156;164
202601151650R1C604;2026-01-15;Paris-Vincennes;R1C6;16:50;R1C604;A;2700;52000,0;10;100240;4009,6;4;"LEGACY JIEL";PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS;5;M;2a(25)0a3a9a5a1a7a2a2a;"B. Rochard";"JL. Dersoir";NEUTRE;0,08;0,48;0,12;"Course B";25;2;10;3;73,4;Non;Oui;Non;695;785,0;90;6,3;21;;;;11,0;" ";2465;1274;145,0;212,33333333333331;2;215340;60535;173,10289389067523;159,72295514511873;9,6;67,6;1562;1515;1522;1519;1492;72,26801958184576;46000;0,2169290358519844;0,5149921228692929;0,6353258117789667;0,6944860287796197;0,8472078211419858;3,0;⚖️14.6;14,6;;;;0;-4,05;0;-0,20;-4,10;;1;;0;3,48;POSSIBLE;0;-3,50;0;0,20;0;0;29,44;46,30;-3,40;34;92;108;67;92;99;70;92;105;149;149;142;149
